Id,Timestamp,FirebaseUserId,Latitude,Longitude,prevTimestamp,prevLatitude,prevLongitude,MpH,rollingaverage
25300107,2022-01-25 03:15:38,109409728062644297175,41.78445973809960,-72.51986670570090,2022-01-25 03:14:56,41.78445973809960,-72.51986670570090,0.0000,16.5554
25300108,2022-01-25 03:15:39,109409728062644297175,41.78463373440260,-72.51998244011250,2022-01-25 03:15:38,41.78445973809960,-72.51986670570090,181.2357,31.2878
25300109,2022-01-25 19:54:06,109409728062644297175,41.77811703648600,-72.52103710553840,2022-01-25 03:15:39,41.78463373440260,-72.51998244011250,0.0273,31.2819
25300110,2022-01-25 19:54:06,109409728062644297175,41.77811703648600,-72.52103710553840,2022-01-25 19:54:06,41.77811703648600,-72.52103710553840,0.0000,31.2819
25300111,2022-01-25 19:54:07,109409728062644297175,41.77811753940000,-72.52103760845260,2022-01-25 19:54:06,41.77811703648600,-72.52103710553840,0.1402,24.1440
25300112,2022-01-25 19:54:08,109409728062644297175,41.77812173035160,-72.52104020684260,2022-01-25 19:54:07,41.77811753940000,-72.52103760845260,1.3618,23.2766
25300113,2022-01-25 19:54:10,109409728062644297175,41.77812336482270,-72.52104766673640,2022-01-25 19:54:08,41.77812173035160,-72.52104020684260,0.9172,23.3600
25300114,2022-01-25 19:54:10,109409728062644297175,41.77812562793650,-72.52105227678310,2022-01-25 19:54:10,41.77812336482270,-72.52104766673640,3.5537,17.0608
25300115,2022-01-25 19:54:11,109409728062644297175,41.77812793295990,-72.52105445607800,2022-01-25 19:54:10,41.77812562793650,-72.52105227678310,0.7000,17.1244
25300116,2022-01-25 21:15:18,109409728062644297175,41.78467030078220,-72.51984916991780,2022-01-25 19:54:11,41.77812793295990,-72.52105445607800,0.3375,17.1493
25300117,2022-01-25 21:15:18,109409728062644297175,41.78470117975050,-72.51979332153960,2022-01-25 21:15:18,41.78467030078220,-72.51984916991780,46.6996,21.3612
25300118,2022-01-25 21:15:19,109409728062644297175,41.78457411203340,-72.51983807902930,2022-01-25 21:15:18,41.78470117975050,-72.51979332153960,49.0755,25.8226
25300119,2022-01-25 21:15:27,109409728062644297175,41.78457411203340,-72.51983807902930,2022-01-25 21:15:19,41.78457411203340,-72.51983807902930,0.0000,9.3466
25300120,2022-01-25 21:16:35,109409728062644297175,41.78455826126400,-72.51985654984660,2022-01-25 21:15:27,41.78457411203340,-72.51983807902930,0.0762,9.3511
25300121,2022-01-25 21:18:38,109409728062644297175,41.78455881424300,-72.51985636171740,2022-01-25 21:16:35,41.78455826126400,-72.51985654984660,0.0012,9.3512
25300122,2022-01-25 21:18:45,109409728062644297175,41.78455881424300,-72.51985636171740,2022-01-25 21:18:38,41.78455881424300,-72.51985636171740,0.0000,9.3384
25300123,2022-01-25 21:18:46,109409728062644297175,41.78450230079180,-72.51988877438020,2022-01-25 21:18:45,41.78455881424300,-72.51985636171740,26.1719,11.5939
25300124,2022-01-25 21:19:53,109409728062644297175,41.78454999374300,-72.51981612477740,2022-01-25 21:18:46,41.78450230079180,-72.51988877438020,0.2676,11.5348
25300125,2022-01-25 21:20:49,109409728062644297175,41.78455000420400,-72.51981610473750,2022-01-25 21:19:53,41.78454999374300,-72.51981612477740,0.0001,11.2118
25300126,2022-01-26 00:14:07,109409728062644297175,41.78462599991460,-72.51978300675720,2022-01-25 21:20:49,41.78455000420400,-72.51981610473750,0.0019,11.1483
25300127,2022-01-26 00:14:07,109409728062644297175,41.78413815192070,-72.51963056742520,2022-01-26 00:14:07,41.78462599991460,-72.51978300675720,504.1347,56.9480
25300128,2022-01-26 00:14:08,109409728062644297175,41.78442098460140,-72.51985901025520,2022-01-26 00:14:07,41.78413815192070,-72.51963056742520,100.9706,61.8818
25300129,2022-01-26 00:15:30,109409728062644297175,41.78442512291980,-72.51986235121420,2022-01-26 00:14:08,41.78442098460140,-72.51985901025520,0.0146,57.4217
25300130,2022-01-26 00:15:33,109409728062644297175,41.78442512291980,-72.51986235121420,2022-01-26 00:15:30,41.78442512291980,-72.51986235121420,0.0000,57.4217
25300131,2022-01-26 00:15:34,109409728062644297175,41.78444626214640,-72.51987699576620,2022-01-26 00:15:33,41.78442512291980,-72.51986235121420,9.0590,58.2383
25300132,2022-01-26 00:16:14,109409728062644297175,41.78444628058330,-72.51987701074430,2022-01-26 00:15:34,41.78444626214640,-72.51987699576620,0.0001,58.2382
25300133,2022-01-26 00:16:19,109409728062644297175,41.78444628058330,-72.51987701074430,2022-01-26 00:16:14,41.78444628058330,-72.51987701074430,0.0000,58.2382
25300134,2022-01-26 00:17:01,109409728062644297175,41.78444627230450,-72.51987700428220,2022-01-26 00:16:19,41.78444628058330,-72.51987701074430,0.0001,55.8590
25300135,2022-01-26 00:20:23,109409728062644297175,41.78444055122650,-72.51984794740750,2022-01-26 00:17:01,41.78444627230450,-72.51987700428220,0.0276,55.8371
25300136,2022-01-26 00:20:49,109409728062644297175,41.78444055122650,-72.51984794740750,2022-01-26 00:20:23,41.78444055122650,-72.51984794740750,0.0000,55.8371
25300137,2022-01-26 00:20:50,109409728062644297175,41.78444628952540,-72.51987704880020,2022-01-26 00:20:49,41.78444055122650,-72.51984794740750,10.4630,56.7881
25300138,2022-01-26 00:30:14,109409728062644297175,41.78444109860420,-72.51986562138090,2022-01-26 00:20:50,41.78444628952540,-72.51987704880020,0.0044,10.9581
25300139,2022-01-26 00:30:29,109409728062644297175,41.78463768764290,-72.51918162898580,2022-01-26 00:30:14,41.78444109860420,-72.51986562138090,9.3628,2.6301
25300140,2022-01-26 00:30:29,109409728062644297175,41.78447121573040,-72.51978595713720,2022-01-26 00:30:29,41.78463768764290,-72.51918162898580,332.8459,32.8875
25300141,2022-01-26 00:31:07,109409728062644297175,41.78446421457400,-72.51978693618210,2022-01-26 00:30:29,41.78447121573040,-72.51978595713720,0.0459,32.8917
25300142,2022-01-26 00:31:07,109409728062644297175,41.78446453688560,-72.51978571338690,2022-01-26 00:31:07,41.78446421457400,-72.51978693618210,0.5190,32.1153
25300143,2022-01-26 00:31:52,109409728062644297175,41.78446453688560,-72.51978571338690,2022-01-26 00:31:07,41.78446453688560,-72.51978571338690,0.0000,32.1153
